Order_ID,Supplier_ID,Warehouse_ID,Customer_Priority
ORD38271,SUP155,WH022,Low
ORD38272,SUP173,WH045,High
ORD38273,SUP057,WH005,High
ORD38274,SUP197,WH010,High
ORD38275,SUP072,WH032,Low
ORD38276,SUP269,WH012,Medium
ORD38277,SUP277,WH031,Low
ORD38278,SUP190,WH045,Low
ORD38279,SUP008,WH025,Medium
ORD38280,SUP088,WH006,Low
ORD38281,SUP164,WH023,Medium
ORD38282,SUP100,WH012,High
ORD38283,SUP118,WH043,Low
ORD38284,SUP045,WH020,Medium
ORD38285,SUP090,WH020,Medium
ORD38286,SUP085,WH045,Medium
ORD38287,SUP060,WH025,High
ORD38288,SUP213,WH028,High
ORD38289,SUP119,WH030,High
ORD38290,SUP011,WH011,Low
ORD38291,SUP091,WH025,High
ORD38292,SUP199,WH016,Medium
ORD38293,SUP076,WH004,Medium
ORD38294,SUP141,WH041,Low
ORD38295,SUP032,WH002,High
ORD38296,SUP023,WH007,Medium
ORD38297,SUP179,WH033,High
ORD38298,SUP238,WH015,Medium
ORD38299,SUP259,WH001,Medium
ORD38300,SUP058,WH040,Low
ORD38301,SUP024,WH025,Low
ORD38302,SUP133,WH032,Medium
ORD38303,SUP247,WH044,Medium
ORD38304,SUP209,WH015,Low
ORD38305,SUP238,WH006,Medium
ORD38306,SUP059,WH036,Medium
ORD38307,SUP074,WH017,Low
ORD38308,SUP249,WH036,Medium
ORD38309,SUP170,WH030,High
ORD38310,SUP200,WH050,High
ORD38311,SUP203,WH005,High
ORD38312,SUP091,WH001,Low
ORD38313,SUP034,WH001,Medium
ORD38314,SUP257,WH036,Medium
ORD38315,SUP257,WH020,High
ORD38316,SUP261,WH014,High
ORD38317,SUP258,WH011,High
ORD38318,SUP238,WH029,Low
ORD38319,SUP150,WH032,Low
ORD38320,SUP108,WH003,Low
ORD38321,SUP213,WH045,High
ORD38322,SUP097,WH035,High
ORD38323,SUP128,WH016,Low
ORD38324,SUP161,WH049,Low
ORD38325,SUP133,WH036,High
ORD38326,SUP138,WH044,Low
ORD38327,SUP096,WH030,Medium
ORD38328,SUP295,WH017,Medium
ORD38329,SUP023,WH034,Low
ORD38330,SUP029,WH003,High
ORD38331,SUP144,WH001,High
ORD38332,SUP126,WH036,Low
ORD38333,SUP106,WH015,Low
ORD38334,SUP027,WH010,Medium
ORD38335,SUP249,WH006,High
ORD38336,SUP162,WH010,Medium
ORD38337,SUP291,WH037,Medium
ORD38338,SUP176,WH016,Medium
ORD38339,SUP110,WH014,High
ORD38340,SUP189,WH034,Low
ORD38341,SUP057,WH032,High
ORD38342,SUP254,WH021,Low
ORD38343,SUP071,WH035,High
ORD38344,SUP135,WH009,Medium
ORD38345,SUP235,WH048,High
ORD38346,SUP246,WH042,Medium
ORD38347,SUP214,WH043,High
ORD38348,SUP073,WH018,Low
ORD38349,SUP131,WH035,Low
ORD38350,SUP275,WH008,Medium
ORD38351,SUP010,WH049,Medium
ORD38352,SUP274,WH006,Medium
ORD38353,SUP143,WH042,High
ORD38354,SUP280,WH030,Medium
ORD38355,SUP120,WH049,High
ORD38356,SUP285,WH019,Low
ORD38357,SUP193,WH047,Medium
ORD38358,SUP048,WH043,Low
ORD38359,SUP136,WH036,High
ORD38360,SUP263,WH033,Low
ORD38361,SUP153,WH006,High
ORD38362,SUP103,WH048,High
ORD38363,SUP067,WH005,High
ORD38364,SUP194,WH016,High
ORD38365,SUP079,WH043,High
ORD38366,SUP211,WH032,High
ORD38367,SUP268,WH013,Low
ORD38368,SUP184,WH016,Medium
ORD38369,SUP252,WH045,Low
ORD38370,SUP040,WH027,High
ORD38371,SUP191,WH032,High
ORD38372,SUP116,WH028,Medium
ORD38373,SUP068,WH005,High
ORD38374,SUP113,WH026,High
ORD38375,SUP232,WH045,Medium
ORD38376,SUP132,WH037,Low
ORD38377,SUP075,WH040,High
ORD38378,SUP210,WH006,Medium
ORD38379,SUP078,WH031,Low
ORD38380,SUP082,WH045,High
ORD38381,SUP244,WH040,High
ORD38382,SUP044,WH033,Low
ORD38383,SUP206,WH015,High
ORD38384,SUP037,WH013,Low
ORD38385,SUP245,WH035,High
ORD38386,SUP041,WH020,Medium
ORD38387,SUP090,WH045,High
ORD38388,SUP074,WH001,Low
ORD38389,SUP085,WH016,Low
ORD38390,SUP058,WH008,Medium
ORD38391,SUP270,WH046,Medium
ORD38392,SUP253,WH050,High
ORD38393,SUP034,WH041,Low
ORD38394,SUP095,WH008,Low
ORD38395,SUP281,WH021,Low
ORD38396,SUP172,WH010,Medium
ORD38397,SUP120,WH039,Low
ORD38398,SUP254,WH036,High
ORD38399,SUP263,WH029,High
ORD38400,SUP271,WH005,High
ORD38401,SUP100,WH046,Medium
ORD38402,SUP180,WH025,High
ORD38403,SUP063,WH026,Medium
ORD38404,SUP090,WH046,High
ORD38405,SUP103,WH003,Low
ORD38406,SUP214,WH033,Low
ORD38407,SUP169,WH037,Low
ORD38408,SUP051,WH017,Medium
ORD38409,SUP091,WH019,High
ORD38410,SUP219,WH031,High
ORD38411,SUP131,WH013,Medium
ORD38412,SUP216,WH050,High
ORD38413,SUP191,WH027,High
ORD38414,SUP177,WH041,Medium
ORD38415,SUP073,WH020,High
ORD38416,SUP295,WH032,Medium
ORD38417,SUP238,WH005,Low
ORD38418,SUP247,WH030,Low
ORD38419,SUP272,WH024,High
ORD38420,SUP116,WH032,Low
ORD38421,SUP070,WH045,Medium
ORD38422,SUP120,WH033,Medium
ORD38423,SUP107,WH033,Medium
ORD38424,SUP059,WH001,Medium
ORD38425,SUP277,WH050,Low
ORD38426,SUP151,WH003,Medium
ORD38427,SUP179,WH033,Low
ORD38428,SUP163,WH003,Medium
ORD38429,SUP139,WH015,Medium
ORD38430,SUP292,WH038,High
ORD38431,SUP116,WH016,Medium
ORD38432,SUP163,WH041,High
ORD38433,SUP096,WH005,Low
ORD38434,SUP192,WH039,Low
ORD38435,SUP229,WH035,Low
ORD38436,SUP125,WH018,Medium
ORD38437,SUP205,WH007,Medium
ORD38438,SUP169,WH016,Low
ORD38439,SUP130,WH001,Low
ORD38440,SUP174,WH022,Medium
ORD38441,SUP118,WH016,Medium
ORD38442,SUP016,WH030,High
ORD38443,SUP257,WH030,Low
ORD38444,SUP244,WH008,Medium
ORD38445,SUP172,WH036,High
ORD38446,SUP149,WH019,Medium
ORD38447,SUP249,WH020,Low
ORD38448,SUP074,WH022,High
ORD38449,SUP114,WH048,Medium
ORD38450,SUP075,WH020,Medium
ORD38451,SUP289,WH028,Low
ORD38452,SUP165,WH048,Medium
ORD38453,SUP073,WH010,High
ORD38454,SUP055,WH030,Low
ORD38455,SUP166,WH020,Low
ORD38456,SUP215,WH031,High
ORD38457,SUP207,WH031,High
ORD38458,SUP023,WH023,High
ORD38459,SUP018,WH004,Medium
ORD38460,SUP156,WH044,Medium
ORD38461,SUP202,WH049,Low
ORD38462,SUP149,WH020,High
ORD38463,SUP262,WH005,High
ORD38464,SUP189,WH017,Medium
ORD38465,SUP057,WH042,High
ORD38466,SUP241,WH031,High
ORD38467,SUP187,WH041,Medium
ORD38468,SUP283,WH049,Low
ORD38469,SUP111,WH006,Low
ORD38470,SUP236,WH033,Medium
ORD38471,SUP096,WH024,Medium
ORD38472,SUP240,WH043,Medium
ORD38473,SUP025,WH033,High
ORD38474,SUP214,WH027,Medium
ORD38475,SUP044,WH036,High
ORD38476,SUP008,WH021,Low
ORD38477,SUP128,WH042,Low
ORD38478,SUP050,WH035,Medium
ORD38479,SUP272,WH005,Medium
ORD38480,SUP298,WH017,Low
ORD38481,SUP066,WH032,Medium
ORD38482,SUP013,WH034,Medium
ORD38483,SUP096,WH010,Low
ORD38484,SUP275,WH018,High
ORD38485,SUP227,WH008,High
ORD38486,SUP002,WH003,Low
ORD38487,SUP224,WH011,Medium
ORD38488,SUP227,WH006,Low
ORD38489,SUP163,WH038,Low
ORD38490,SUP041,WH017,High
ORD38491,SUP163,WH050,Low
ORD38492,SUP296,WH026,Medium
ORD38493,SUP208,WH021,Low
ORD38494,SUP278,WH013,Low
ORD38495,SUP032,WH020,Low
ORD38496,SUP071,WH047,Medium
ORD38497,SUP238,WH040,Low
ORD38498,SUP102,WH006,Low
ORD38499,SUP232,WH027,Low
ORD38500,SUP193,WH027,Medium
ORD38501,SUP215,WH015,Medium
ORD38502,SUP170,WH015,Medium
ORD38503,SUP004,WH037,High
ORD38504,SUP029,WH035,Low
ORD38505,SUP096,WH013,Medium
ORD38506,SUP091,WH032,High
ORD38507,SUP062,WH016,High
ORD38508,SUP196,WH027,Medium
ORD38509,SUP025,WH036,Low
ORD38510,SUP144,WH042,Medium
ORD38511,SUP179,WH004,Low
ORD38512,SUP228,WH005,Low
ORD38513,SUP039,WH048,High
ORD38514,SUP232,WH024,Low
ORD38515,SUP037,WH047,Medium
ORD38516,SUP243,WH018,High
ORD38517,SUP133,WH050,Low
ORD38518,SUP223,WH007,High
ORD38519,SUP298,WH024,Low
ORD38520,SUP097,WH023,Low
ORD38521,SUP209,WH047,High
ORD38522,SUP268,WH041,Low
ORD38523,SUP059,WH030,High
ORD38524,SUP128,WH009,Medium
ORD38525,SUP104,WH014,Low
ORD38526,SUP286,WH037,Medium
ORD38527,SUP179,WH024,Low
ORD38528,SUP099,WH045,Low
ORD38529,SUP226,WH039,Low
ORD38530,SUP246,WH013,Medium
ORD38531,SUP288,WH028,Low
ORD38532,SUP245,WH049,Medium
ORD38533,SUP244,WH023,Medium
ORD38534,SUP242,WH029,Low
ORD38535,SUP158,WH018,Medium
ORD38536,SUP122,WH030,Medium
ORD38537,SUP167,WH006,Low
ORD38538,SUP040,WH020,Low
ORD38539,SUP287,WH006,Low
ORD38540,SUP066,WH020,Medium
ORD38541,SUP216,WH022,Medium
ORD38542,SUP207,WH028,High
ORD38543,SUP068,WH023,Low
ORD38544,SUP079,WH030,High
ORD38545,SUP261,WH022,Medium
ORD38546,SUP059,WH039,High
ORD38547,SUP296,WH049,Medium
ORD38548,SUP197,WH029,High
ORD38549,SUP095,WH048,Low
ORD38550,SUP023,WH029,Medium
ORD38551,SUP073,WH012,Low
ORD38552,SUP264,WH006,High
ORD38553,SUP220,WH033,Low
ORD38554,SUP052,WH013,Low
ORD38555,SUP009,WH013,Low
ORD38556,SUP062,WH015,Low
ORD38557,SUP235,WH038,High
ORD38558,SUP254,WH029,Low
ORD38559,SUP242,WH030,Low
ORD38560,SUP046,WH044,High
ORD38561,SUP129,WH003,High
ORD38562,SUP110,WH011,Medium
ORD38563,SUP231,WH023,Medium
ORD38564,SUP287,WH024,High
ORD38565,SUP051,WH041,Low
ORD38566,SUP104,WH035,High
ORD38567,SUP218,WH012,Low
ORD38568,SUP253,WH040,High
ORD38569,SUP044,WH040,High
ORD38570,SUP297,WH050,Medium
ORD38571,SUP155,WH013,Low
ORD38572,SUP136,WH039,Low
ORD38573,SUP171,WH046,High
ORD38574,SUP090,WH026,Low
ORD38575,SUP294,WH003,Low
ORD38576,SUP066,WH025,High
ORD38577,SUP142,WH012,High
ORD38578,SUP008,WH032,High
ORD38579,SUP115,WH003,High
ORD38580,SUP101,WH026,Low
ORD38581,SUP202,WH026,Low
ORD38582,SUP183,WH028,Low
ORD38583,SUP115,WH048,Low
ORD38584,SUP158,WH008,Low
ORD38585,SUP155,WH046,High
ORD38586,SUP013,WH023,Low
ORD38587,SUP226,WH009,Medium
ORD38588,SUP006,WH038,Medium
ORD38589,SUP199,WH044,Medium
ORD38590,SUP285,WH009,Medium
ORD38591,SUP068,WH028,High
ORD38592,SUP174,WH017,High
ORD38593,SUP028,WH044,Low
ORD38594,SUP102,WH023,Low
ORD38595,SUP241,WH017,Low
ORD38596,SUP051,WH008,High
ORD38597,SUP126,WH003,Medium
ORD38598,SUP221,WH012,High
ORD38599,SUP092,WH021,Low
ORD38600,SUP043,WH018,High
ORD38601,SUP200,WH009,Medium
ORD38602,SUP102,WH027,High
ORD38603,SUP196,WH034,Low
ORD38604,SUP093,WH017,Medium
ORD38605,SUP097,WH020,High
ORD38606,SUP159,WH005,Medium
ORD38607,SUP175,WH025,High
ORD38608,SUP249,WH023,Low
ORD38609,SUP172,WH024,Low
ORD38610,SUP222,WH019,High
ORD38611,SUP091,WH014,Medium
ORD38612,SUP003,WH015,High
ORD38613,SUP023,WH023,Medium
ORD38614,SUP143,WH006,Medium
ORD38615,SUP065,WH029,High
ORD38616,SUP279,WH039,High
ORD38617,SUP136,WH037,High
ORD38618,SUP004,WH023,Medium
ORD38619,SUP026,WH022,Low
ORD38620,SUP187,WH015,Medium
ORD38621,SUP005,WH038,Medium
ORD38622,SUP232,WH039,Low
ORD38623,SUP164,WH022,High
ORD38624,SUP284,WH008,Low
ORD38625,SUP177,WH013,Medium
ORD38626,SUP146,WH037,Medium
ORD38627,SUP031,WH026,High
ORD38628,SUP022,WH046,High
ORD38629,SUP002,WH047,Medium
ORD38630,SUP239,WH003,Medium
ORD38631,SUP003,WH047,Medium
ORD38632,SUP123,WH013,High
ORD38633,SUP045,WH019,Medium
ORD38634,SUP080,WH050,High
ORD38635,SUP247,WH036,High
ORD38636,SUP161,WH014,High
ORD38637,SUP232,WH022,High
ORD38638,SUP281,WH022,Low
ORD38639,SUP106,WH018,Medium
ORD38640,SUP031,WH042,High
ORD38641,SUP036,WH015,High
ORD38642,SUP280,WH025,Medium
ORD38643,SUP191,WH033,Low
ORD38644,SUP141,WH034,High
ORD38645,SUP276,WH018,High
ORD38646,SUP297,WH038,Low
ORD38647,SUP006,WH007,Low
ORD38648,SUP225,WH032,Low
ORD38649,SUP007,WH038,High
ORD38650,SUP110,WH039,Medium
ORD38651,SUP115,WH019,Low
ORD38652,SUP046,WH003,High
ORD38653,SUP096,WH044,Medium
ORD38654,SUP063,WH007,Medium
ORD38655,SUP012,WH021,Medium
ORD38656,SUP208,WH004,Low
ORD38657,SUP047,WH017,Low
ORD38658,SUP120,WH049,Medium
ORD38659,SUP183,WH021,High
ORD38660,SUP239,WH048,Medium
ORD38661,SUP146,WH031,Medium
ORD38662,SUP194,WH032,Low
ORD38663,SUP116,WH028,Medium
ORD38664,SUP071,WH020,Medium
ORD38665,SUP223,WH029,Low
ORD38666,SUP183,WH003,Medium
ORD38667,SUP069,WH029,Medium
ORD38668,SUP288,WH006,Low
ORD38669,SUP156,WH019,High
ORD38670,SUP041,WH041,High
ORD38671,SUP246,WH027,High
ORD38672,SUP169,WH032,High
ORD38673,SUP209,WH004,Medium
ORD38674,SUP291,WH001,High
ORD38675,SUP124,WH030,High
ORD38676,SUP078,WH016,Medium
ORD38677,SUP010,WH005,Medium
ORD38678,SUP069,WH042,High
ORD38679,SUP089,WH047,Low
ORD38680,SUP258,WH030,Low
ORD38681,SUP082,WH013,Medium
ORD38682,SUP083,WH043,High
ORD38683,SUP121,WH019,Low
ORD38684,SUP094,WH015,Medium
ORD38685,SUP188,WH004,High
ORD38686,SUP104,WH004,Low
ORD38687,SUP235,WH032,Medium
ORD38688,SUP285,WH012,High
ORD38689,SUP276,WH046,Medium
ORD38690,SUP234,WH029,Low
ORD38691,SUP061,WH011,Medium
ORD38692,SUP138,WH034,Medium
ORD38693,SUP222,WH042,Medium
ORD38694,SUP258,WH040,High
ORD38695,SUP015,WH016,Low
ORD38696,SUP167,WH031,Low
ORD38697,SUP257,WH044,Medium
ORD38698,SUP179,WH019,Low
ORD38699,SUP050,WH002,High
ORD38700,SUP292,WH017,Low
ORD38701,SUP200,WH040,High
ORD38702,SUP205,WH020,High
ORD38703,SUP140,WH024,Medium
ORD38704,SUP230,WH010,Medium
ORD38705,SUP212,WH023,Low
ORD38706,SUP177,WH004,Low
ORD38707,SUP085,WH002,High
ORD38708,SUP235,WH020,Low
ORD38709,SUP043,WH027,High
ORD38710,SUP240,WH042,Low
ORD38711,SUP168,WH050,Medium
ORD38712,SUP230,WH003,High
ORD38713,SUP294,WH043,Medium
ORD38714,SUP006,WH025,Low
ORD38715,SUP214,WH015,Low
ORD38716,SUP186,WH014,Medium
ORD38717,SUP153,WH019,Medium
ORD38718,SUP050,WH046,Low
ORD38719,SUP076,WH038,High
ORD38720,SUP266,WH018,High
ORD38721,SUP159,WH039,Low
ORD38722,SUP286,WH026,Medium
ORD38723,SUP079,WH015,Medium
ORD38724,SUP033,WH038,Low
ORD38725,SUP176,WH041,Medium
ORD38726,SUP021,WH012,Low
ORD38727,SUP238,WH030,High
ORD38728,SUP067,WH015,High
ORD38729,SUP001,WH026,Low
ORD38730,SUP255,WH026,Low
ORD38731,SUP162,WH033,High
ORD38732,SUP013,WH021,High
ORD38733,SUP031,WH032,High
ORD38734,SUP028,WH024,Medium
ORD38735,SUP202,WH023,High
ORD38736,SUP205,WH007,High
ORD38737,SUP177,WH032,High
ORD38738,SUP178,WH044,Medium
ORD38739,SUP231,WH043,Low
ORD38740,SUP099,WH020,Low
ORD38741,SUP192,WH048,Medium
ORD38742,SUP050,WH013,High
ORD38743,SUP045,WH033,Low
ORD38744,SUP175,WH019,Medium
ORD38745,SUP124,WH039,Medium
ORD38746,SUP059,WH019,High
ORD38747,SUP124,WH015,High
ORD38748,SUP112,WH003,High
ORD38749,SUP075,WH009,Medium
ORD38750,SUP050,WH048,Medium
ORD38751,SUP099,WH015,Low
ORD38752,SUP284,WH009,Medium
ORD38753,SUP002,WH040,Medium
ORD38754,SUP026,WH040,Medium
ORD38755,SUP180,WH028,High
ORD38756,SUP222,WH047,High
ORD38757,SUP221,WH037,Low
ORD38758,SUP179,WH015,High
ORD38759,SUP103,WH004,High
ORD38760,SUP062,WH043,Medium
ORD38761,SUP255,WH017,Low
ORD38762,SUP187,WH038,Medium
ORD38763,SUP207,WH050,Medium
ORD38764,SUP027,WH047,Low
ORD38765,SUP246,WH003,High
ORD38766,SUP282,WH025,High
ORD38767,SUP005,WH001,Low
ORD38768,SUP095,WH015,Low
ORD38769,SUP240,WH039,High
ORD38770,SUP244,WH002,Medium
ORD38771,SUP062,WH025,Medium
ORD38772,SUP025,WH015,Low
ORD38773,SUP059,WH031,High
ORD38774,SUP114,WH050,High
ORD38775,SUP002,WH039,High
ORD38776,SUP082,WH048,High
ORD38777,SUP190,WH020,Medium
ORD38778,SUP038,WH035,Low
ORD38779,SUP012,WH004,High
ORD38780,SUP237,WH026,Low
ORD38781,SUP168,WH041,Medium
ORD38782,SUP173,WH018,Low
ORD38783,SUP272,WH025,High
ORD38784,SUP164,WH016,Medium
ORD38785,SUP082,WH017,Low
ORD38786,SUP273,WH009,High
ORD38787,SUP295,WH018,Medium
ORD38788,SUP018,WH043,High
ORD38789,SUP276,WH014,High
ORD38790,SUP182,WH026,Medium
ORD38791,SUP249,WH036,Low
ORD38792,SUP118,WH008,Medium
ORD38793,SUP202,WH001,Low
ORD38794,SUP199,WH021,High
ORD38795,SUP101,WH021,Medium
ORD38796,SUP201,WH024,Medium
ORD38797,SUP178,WH015,High
ORD38798,SUP152,WH038,Low
ORD38799,SUP273,WH001,High
ORD38800,SUP223,WH010,Low
ORD38801,SUP076,WH035,Medium
ORD38802,SUP248,WH022,Medium
ORD38803,SUP080,WH031,High
ORD38804,SUP212,WH010,Low
ORD38805,SUP159,WH003,High
ORD38806,SUP162,WH033,Low
ORD38807,SUP098,WH008,High
ORD38808,SUP204,WH009,High
ORD38809,SUP105,WH022,High
ORD38810,SUP195,WH021,High
ORD38811,SUP266,WH003,High
ORD38812,SUP233,WH048,Low
ORD38813,SUP140,WH016,Low
ORD38814,SUP007,WH023,Medium
ORD38815,SUP202,WH036,Low
ORD38816,SUP053,WH027,Low
ORD38817,SUP224,WH015,High
ORD38818,SUP023,WH049,Low
ORD38819,SUP113,WH019,Low
ORD38820,SUP024,WH037,High
ORD38821,SUP175,WH009,Low
ORD38822,SUP041,WH010,Medium
ORD38823,SUP046,WH001,Low
ORD38824,SUP075,WH046,Low
ORD38825,SUP245,WH042,High
ORD38826,SUP296,WH033,Low
ORD38827,SUP021,WH006,Medium
ORD38828,SUP034,WH033,High
ORD38829,SUP230,WH006,High
ORD38830,SUP299,WH014,Medium
ORD38831,SUP278,WH006,Medium
ORD38832,SUP222,WH035,Medium
ORD38833,SUP063,WH009,High
ORD38834,SUP283,WH007,High
ORD38835,SUP180,WH013,High
ORD38836,SUP299,WH040,Medium
ORD38837,SUP155,WH028,Low
ORD38838,SUP060,WH049,High
ORD38839,SUP100,WH042,Medium
ORD38840,SUP286,WH004,High
ORD38841,SUP121,WH037,Medium
ORD38842,SUP156,WH028,High
ORD38843,SUP164,WH049,Low
ORD38844,SUP149,WH033,Low
ORD38845,SUP188,WH012,Low
ORD38846,SUP190,WH038,Medium
ORD38847,SUP144,WH022,Medium
ORD38848,SUP269,WH022,Low
ORD38849,SUP124,WH023,Medium
ORD38850,SUP098,WH003,Low
ORD38851,SUP201,WH028,High
ORD38852,SUP066,WH004,High
ORD38853,SUP243,WH033,High
ORD38854,SUP116,WH048,Medium
ORD38855,SUP266,WH005,Low
ORD38856,SUP007,WH036,High
ORD38857,SUP251,WH022,High
ORD38858,SUP127,WH041,Low
ORD38859,SUP214,WH026,High
ORD38860,SUP141,WH027,High
ORD38861,SUP264,WH039,High
ORD38862,SUP181,WH041,Low
ORD38863,SUP299,WH046,Medium
ORD38864,SUP189,WH022,Low
ORD38865,SUP147,WH008,High
ORD38866,SUP201,WH048,High
ORD38867,SUP245,WH029,Low
ORD38868,SUP203,WH034,Medium
ORD38869,SUP223,WH039,Medium
ORD38870,SUP223,WH017,Low
ORD38871,SUP260,WH016,Low
ORD38872,SUP113,WH048,High
ORD38873,SUP286,WH036,Low
ORD38874,SUP244,WH012,Low
ORD38875,SUP182,WH046,High
ORD38876,SUP279,WH042,Low
ORD38877,SUP115,WH014,Low
ORD38878,SUP061,WH007,Medium
ORD38879,SUP232,WH028,Low
ORD38880,SUP152,WH029,High
ORD38881,SUP087,WH004,High
ORD38882,SUP287,WH035,Medium
ORD38883,SUP239,WH022,Medium
ORD38884,SUP250,WH002,High
ORD38885,SUP265,WH022,Low
ORD38886,SUP261,WH035,Medium
ORD38887,SUP169,WH018,Low
ORD38888,SUP075,WH041,High
ORD38889,SUP191,WH049,High
ORD38890,SUP011,WH044,Low
ORD38891,SUP279,WH017,Low
ORD38892,SUP273,WH037,Low
ORD38893,SUP274,WH007,Low
ORD38894,SUP200,WH001,Low
ORD38895,SUP186,WH031,High
ORD38896,SUP168,WH019,Low
ORD38897,SUP136,WH042,Medium
ORD38898,SUP208,WH002,Low
ORD38899,SUP165,WH022,Low
ORD38900,SUP232,WH007,High
ORD38901,SUP114,WH018,Low
ORD38902,SUP104,WH048,Medium
ORD38903,SUP166,WH020,Low
ORD38904,SUP057,WH031,Medium
ORD38905,SUP145,WH026,Medium
ORD38906,SUP276,WH004,High
ORD38907,SUP230,WH002,Medium
ORD38908,SUP075,WH049,High
ORD38909,SUP280,WH040,Low
ORD38910,SUP181,WH049,Low
ORD38911,SUP014,WH040,Medium
ORD38912,SUP008,WH040,Medium
ORD38913,SUP058,WH043,Medium
ORD38914,SUP024,WH015,Medium
ORD38915,SUP161,WH001,Medium
ORD38916,SUP279,WH005,Medium
ORD38917,SUP081,WH022,Low
ORD38918,SUP300,WH007,Low
ORD38919,SUP091,WH011,Medium
ORD38920,SUP146,WH049,High
ORD38921,SUP257,WH045,High
ORD38922,SUP188,WH044,Medium
ORD38923,SUP157,WH026,High
ORD38924,SUP288,WH022,Medium
ORD38925,SUP224,WH034,Low
ORD38926,SUP298,WH014,High
ORD38927,SUP177,WH024,Medium
ORD38928,SUP191,WH029,Low
ORD38929,SUP104,WH010,High
ORD38930,SUP245,WH003,Medium
ORD38931,SUP150,WH018,Low
ORD38932,SUP154,WH048,Low
ORD38933,SUP207,WH049,High
ORD38934,SUP196,WH030,Medium
ORD38935,SUP239,WH016,Medium
ORD38936,SUP093,WH046,Low
ORD38937,SUP299,WH049,High
ORD38938,SUP096,WH039,Low
ORD38939,SUP068,WH006,Low
ORD38940,SUP003,WH011,Low
ORD38941,SUP150,WH043,Low
ORD38942,SUP203,WH004,Low
ORD38943,SUP278,WH016,Medium
ORD38944,SUP292,WH012,Medium
ORD38945,SUP050,WH039,Medium
ORD38946,SUP019,WH019,Medium
ORD38947,SUP033,WH022,High
ORD38948,SUP219,WH049,High
ORD38949,SUP204,WH037,Low
ORD38950,SUP225,WH049,Medium
ORD38951,SUP203,WH049,Medium
ORD38952,SUP284,WH009,Low
ORD38953,SUP123,WH014,High
ORD38954,SUP113,WH013,High
ORD38955,SUP089,WH046,High
ORD38956,SUP187,WH018,Medium
ORD38957,SUP037,WH028,Low
ORD38958,SUP011,WH005,Medium
ORD38959,SUP225,WH023,High
ORD38960,SUP236,WH034,High
ORD38961,SUP075,WH022,High
ORD38962,SUP168,WH033,High
ORD38963,SUP250,WH031,High
ORD38964,SUP215,WH004,Low
ORD38965,SUP177,WH030,High
ORD38966,SUP032,WH040,Medium
ORD38967,SUP247,WH038,Low
ORD38968,SUP027,WH019,Low
ORD38969,SUP186,WH041,High
ORD38970,SUP252,WH012,Medium
ORD38971,SUP295,WH008,High
ORD38972,SUP006,WH022,Medium
ORD38973,SUP124,WH012,High
ORD38974,SUP152,WH031,Medium
ORD38975,SUP108,WH004,Medium
ORD38976,SUP008,WH005,Low
ORD38977,SUP263,WH012,High
ORD38978,SUP226,WH047,Low
ORD38979,SUP146,WH016,High
ORD38980,SUP117,WH045,High
ORD38981,SUP270,WH013,Low
ORD38982,SUP043,WH037,Low
ORD38983,SUP044,WH031,Low
ORD38984,SUP106,WH014,Low
ORD38985,SUP043,WH033,High
ORD38986,SUP129,WH010,Medium
ORD38987,SUP097,WH013,Medium
ORD38988,SUP267,WH040,High
ORD38989,SUP131,WH015,High
ORD38990,SUP277,WH002,Medium
ORD38991,SUP108,WH015,Medium
ORD38992,SUP102,WH037,High
ORD38993,SUP118,WH031,High
ORD38994,SUP084,WH040,Low
ORD38995,SUP128,WH033,Low
ORD38996,SUP237,WH027,High
ORD38997,SUP005,WH037,High
ORD38998,SUP081,WH024,High
ORD38999,SUP118,WH012,Low
ORD39000,SUP094,WH025,Low
ORD39001,SUP126,WH011,Medium
ORD39002,SUP068,WH007,Low
ORD39003,SUP062,WH021,Medium
ORD39004,SUP128,WH012,Medium
ORD39005,SUP120,WH008,Medium
ORD39006,SUP080,WH024,High
ORD39007,SUP298,WH033,Medium
ORD39008,SUP043,WH034,Low
ORD39009,SUP263,WH018,High
ORD39010,SUP295,WH015,Low
ORD39011,SUP134,WH035,Low
ORD39012,SUP111,WH031,High
ORD39013,SUP196,WH013,Medium
ORD39014,SUP277,WH021,Low
ORD39015,SUP150,WH018,Medium
ORD39016,SUP080,WH027,Low
ORD39017,SUP134,WH042,Low
ORD39018,SUP285,WH044,High
ORD39019,SUP133,WH034,High
ORD39020,SUP091,WH040,Low
ORD39021,SUP173,WH002,Medium
ORD39022,SUP105,WH012,High
ORD39023,SUP276,WH035,High
ORD39024,SUP285,WH029,Low
ORD39025,SUP204,WH017,Medium
ORD39026,SUP118,WH035,High
ORD39027,SUP293,WH041,Medium
ORD39028,SUP191,WH014,High
ORD39029,SUP248,WH021,Medium
ORD39030,SUP276,WH036,Medium
ORD39031,SUP084,WH026,Low
ORD39032,SUP175,WH004,Medium
ORD39033,SUP090,WH013,High
ORD39034,SUP054,WH036,High
ORD39035,SUP093,WH003,Medium
ORD39036,SUP030,WH032,Medium
ORD39037,SUP230,WH043,High
ORD39038,SUP288,WH021,Low
ORD39039,SUP020,WH009,Medium
ORD39040,SUP071,WH015,Low
ORD39041,SUP075,WH043,Medium
ORD39042,SUP292,WH018,High
ORD39043,SUP276,WH034,High
ORD39044,SUP290,WH009,Low
ORD39045,SUP283,WH038,Medium
ORD39046,SUP237,WH035,Medium
